IRO1FRVR0008,فرآوري‌موادمعدني‌ايران‌,0.002484151434134,0.012087410494701,0.043810765567922,0.508475677902818,0.09662762424059801,-0.296575574857166,-0.029505895157787003,-0.09346415208651901,-0.18168340449135198,-0.051552934666478,-0.238897530077966,-0.258378082474039,-0.078017715734525,-0.160173256283631,-0.114011808412794,-0.28625794564097495,-0.139945980567939,-0.15816897567159802,-0.13744840235848801,-0.20663322976055898,-0.357468534641084,-0.151616086610764,-0.230327208520256,0.188820001105114,-0.233824718965882,-0.199966675227915,-0.21465710475806896,-0.243644131815877,-0.20156982793156103,-0.067849967527304,-0.21600715539023102,-0.20123116084302697,-0.186729379945933,-0.313692737468466,-0.040633716345906,-0.21674322873795202,-0.172396863318721,0.171995597908503,-0.125105606366032,-0.145780135951955,-0.179945216003488,-0.206210297229537,-0.22920530669426104,-0.210838675331889,-0.17114187125751,0.135319171429469,-0.15412898056749402,-0.014632761673589,-0.379307480403831,-0.30790516532607,0.111856391619801,-0.147526578390238,-0.06486897104836799,-0.129186100645875,-0.153193564686162,-0.249086665006898,-0.020979142474882,-0.152442569015921,-0.23816631593009197,-0.257329905643366,-0.146685830312168,0.508475677902818,-0.379307480403831,0.508475677902818,44
IRO1TMKH0002,توليدمحورخودرو,0.002749250958229,0.013518164746623002,0.050125979341112,0.301665751443232,0.183696098927751,0.404959276552471,0.256975169069218,0.312071479129524,0.520131892350322,0.363004400050557,0.353188786210594,0.405889472235882,-0.077491822958672,0.44178104023897496,0.28757146891824203,0.250511193972698,-0.598120614179894,0.40994904266108706,0.22266190013448,0.364641390651636,0.265373558204131,0.348350254910945,0.181558633062765,0.135464809276218,0.30251150257092796,0.404165868421355,0.47327235102386794,0.431259390052211,0.333663874528822,0.12345071957160302,0.41572887375129497,0.40784661103425895,0.4385763047244389,0.472016800713103,-0.056145578085862,0.39079210218709604,0.39215296280022494,0.14030035412504402,-0.020037914293121,0.36817826350518207,0.050837182145624,0.46000314855712504,0.418813433342239,0.3891759676783761,0.401659242954061,0.169589734740432,0.309125041634403,0.263247532210027,0.44152652803489295,0.42196833776565607,-0.209366061355788,0.26052209255266895,0.272698239774834,0.469412050052419,0.356563160912195,0.386558926323852,0.229372319482099,0.36258070067879,0.37393126441952507,0.42075900968305896,0.31592873388105897,0.520131892350322,-0.598120614179894,-0.598120614179894,12
IRO1SHND0001,صنايع‌_لاستيكي‌__سهند,0.0029948414965249998,0.014586266154538,0.053880539460063,0.34672671132324395,0.4501350928324199,0.5588039419045999,0.3531436532203329,0.335878970482838,0.548178205970831,0.452558251429687,0.5820648065314039,0.518393529616432,0.017380752545938998,0.46299965889217803,0.563581527681631,0.5186703031688971,-0.593621518804989,0.514537466737561,0.4663322921312,0.577523840603102,0.510795425685694,0.43251006017484,0.448778381936377,0.328410560006192,0.411096109553503,0.48929653421508296,0.5975702624184169,0.5238893585089821,0.578824962349366,0.192940123170214,0.48005018475451094,0.482425377138937,0.445109869319219,0.569807210784038,-0.016708770532089,0.476172225076192,0.506225074661057,0.413752938417423,0.542829884676755,0.4238618967509779,0.395817913188646,0.5973654229587111,0.546524411975904,0.386961447015056,0.4750091213269129,0.29372861529901395,0.4549734603670179,0.224378742974318,0.577688880030889,0.492147853851949,0.06921832440325701,0.498129524835428,0.343719007126333,0.590279755076812,0.382615500217177,0.616377644301497,0.402719459177809,0.264469309262076,0.5230274027088649,0.598981498079793,0.408677535893758,0.616377644301497,-0.593621518804989,0.616377644301497,51
IRO7PDHP0006,صنايع_پتروشيمي_دهدشت,0.003951232081509,0.020206833050855,0.08342605795326401,0.526558587032508,-0.024210033299237998,0.27366989902252997,0.06642929208440401,0.057167321916635996,0.14225134950552698,0.35890757332777096,0.20944837798778101,0.052466605571135,0.23406481394312803,0.10894441894088099,0.311233852705685,0.12620424364066302,-0.3889454191925129,0.141890015705212,0.19997024542794395,-0.015916102706054,0.138324362791382,0.035913827465723,0.068045252969907,0.29587134660127196,0.017250543216458,0.064112581511197,0.205251375897501,0.219179681002656,0.17199489446394298,0.061244321187517,0.116932502633897,0.045079605917709,0.10902179681335099,0.095251671764564,0.225855411550325,0.259705228898994,0.07973312919357099,-0.18184673781750899,0.022431713787407995,0.026777152812616,0.317441625343851,0.207224066994326,0.124145040477734,0.089542742672277,0.085356350755959,-0.060361565148816,0.06793749875281299,-0.007565375393054,0.19542313611028198,0.164389976890167,-0.29245294209737105,0.196062304418828,-0.078676806704419,0.25042847209854996,0.014764240052846,0.17318281633371302,0.036633888678085,0.046979895650184005,0.288212295875354,0.030165554532649,0.002173101486733,0.526558587032508,-0.3889454191925129,0.526558587032508,12
IRO7GRDZ0003,بانك_گردشگري,0.006681053860758999,0.031635545006376,0.10825455771218101,0.0,0.250872490518197,-0.18992680150280103,0.025370335096744998,0.070367047911015,0.018228451467436,-0.014028026432991001,0.075615697531658,-0.043574708648022,-0.19412944007886898,-0.27484221258478997,0.21572107438050897,-0.07154140111681599,-0.166647095437458,0.12063034391525698,0.21429699263903398,0.44802296542734005,0.024331101273712994,0.06255833120248,0.23315285602513297,0.11599733192155401,0.059475741886626,0.10779523565165701,-0.018598872513825002,-0.23802261540846698,0.18919719262619397,-0.312511263641638,0.026982179272367,0.082035991393028,0.049244399315135,0.18244512376912697,-0.246783930784175,0.23714107842142199,0.11951038608516698,0.755051805712646,0.159454774474109,0.087040763122409,-0.058326487425936,-0.013901359991961999,0.150347042993613,-0.106797564893731,0.04705259929895901,0.338432911273722,-0.095334524099089,-0.311674688111493,0.046859282311153,-0.08966841864222999,0.368369675044545,-0.11193450443844902,0.288075885248334,0.311341208822087,0.09795492230499901,0.13689804892657,0.11033448299919502,-0.076800198209976,-0.136584646644172,0.3566294320961861,0.120691422130524,0.755051805712646,-0.312511263641638,0.755051805712646,33
IRO7NORP0003,سرمايه_گذاري_كوه_نور,0.000799608094865,0.004210824715177,0.009706419822415,-0.07470147104936099,0.271315323854844,0.176510919082504,0.13519571598712302,0.298612855293057,0.158096662079445,0.239086161696673,0.19852304040748897,0.23420709778108303,-0.032057853458706,0.17675328215036604,0.7978544762471309,0.24704649577622897,-0.6123394840769171,0.30718316693288694,0.17055546407701702,0.168522502056555,0.317203452364282,0.25688530131048803,0.15598927133521698,0.43407303650318296,0.19949733829787103,0.24603539622433604,0.22955982292648602,0.18736236385213098,0.173387602026245,0.17134868435210399,0.197303084152692,0.216821856096284,0.17545008123812197,0.159133098518208,0.037015073555207,0.180648775004472,0.26455345982956396,0.24261933301076102,0.537257514645774,0.226926589370988,0.18868970667372897,0.23450019597680102,0.261821345686105,0.09006434275017401,0.25251542805925803,0.29102587673873304,0.084007427538128,0.062414515593568996,0.213331646718469,0.29683881783103494,0.06431424071880601,0.21954974317894801,0.15484584146737101,0.205244683776637,0.19129654663617301,0.18020366352956102,0.227897633004043,0.143229538293583,0.29010274825542304,0.204346267306494,0.252683195392952,0.7978544762471309,-0.6123394840769171,0.7978544762471309,10
IRO1PARK0008,پتروشيمي_شازند,0.001541888293417,0.0075847811212180006,0.027171986697542002,0.28243081013245896,0.259812523690078,0.334845065310032,0.209659566254865,0.556310557218645,0.293416111382396,-0.002984379276955,0.30995333041708,0.4074499340200511,-0.13837617981758402,0.34786095828152397,0.6710477559150579,0.401088133674707,-0.5190794573026629,0.538281664627153,0.293830181272898,0.328662791758635,0.478164643410469,0.5199003040237079,0.19895025505768898,0.11531394618143401,0.201184004700347,0.511776176777067,0.414404096425769,0.378227850933442,0.38809047780109895,0.045494142123962994,0.545972311219845,0.489448385919301,0.5537640916422,0.33308971035868,-0.08957023131413198,0.333615301937034,0.524875830870685,0.040119060293905,0.46089705716845797,0.501637120228552,-0.027615808711674,0.421727624581537,0.5081279862998761,0.324655059420722,0.518855841710647,0.195657389705964,0.273473853948364,0.372582707117332,0.452056020213617,0.296732399715975,-0.11091899692529902,0.22167855911814702,0.30145434181687203,0.333643355260143,0.472179487880726,0.33954597710426504,0.20478834806245996,0.38378721067764604,0.329328432761453,0.37626497927084296,0.468678974009385,0.6710477559150579,-0.5190794573026629,0.6710477559150579,10
IRO3BHPZ0000,صنعتي_بهپاك,0.0029534898263290006,0.014684039496783001,0.05581445205015,0.323249151023448,0.403873224067336,0.430872683565087,0.181277612299893,0.13905133614561602,0.393960793910208,0.5220788686872471,0.44464454743273796,0.32987918128775107,0.146259268732324,0.344236884018355,0.330767564794099,0.418728869723536,-0.5233853313251071,0.32121454781681796,0.37430672041821206,0.359982325755095,0.32146369070058,0.230997494613801,0.33057453986810603,0.17442702153266101,0.226626730672701,0.292856882812555,0.44872066887456497,0.326659505664263,0.42452320573356206,0.265501080129074,0.297387546303007,0.286284133196985,0.24910000449302,0.48667110885389,-0.05844689110133701,0.37387732918551103,0.29805699735551505,0.35500020937884397,0.381061638164706,0.21681225592364697,0.329178808599386,0.440310721977024,0.351439424701801,0.23336071570196,0.28453938569004805,0.47020403600414395,0.29786692583706503,0.06481083672365799,0.363185107795465,0.416761238270206,0.003820177981238,0.27980756280847197,0.268032363413936,0.47889798651254795,0.18695977751556103,0.430314602628679,0.27598404960729805,0.179634847991172,0.44764471879783,0.387121900118921,0.19967277927366897,0.5220788686872471,-0.5233853313251071,-0.5233853313251071,12
IRO7ABGP0006,توليدي_و_صنعتي_آبگينه‌,0.003133130525848,0.015512342015864,0.059583944066245995,0.319152265813269,0.331541819826958,0.35651945263628604,0.143941133959715,0.0987643797669,0.32196359269912606,0.29706055389396896,0.321401424175318,0.269112939066175,-0.17601054232342703,0.381319532789699,-0.371652175847883,0.25335386145904,0.39761352023575397,0.23879305656208102,0.22897531218909398,0.225481923428278,0.244893963344463,0.224712417316529,0.135542214167584,-0.039832352765856005,0.18953179442528897,0.23274448984945004,0.37115968020015294,0.225212888027582,0.30750648404118197,-0.021784394529889,0.25478407966182803,0.209833505992356,0.241420002736405,0.365685243256161,-0.089579527903996,0.372854304005514,0.216847325169915,0.09181392615686501,-0.319545893071973,0.16121034709750398,-0.169956980605518,0.362852625451001,0.251328623738932,0.317630746565633,0.20882119985654504,0.22944342088369102,0.208518848482132,0.10310964075613101,0.29135955201639396,0.29879407268868496,-0.160625907540794,0.155654514259792,0.11950470044730199,0.416323553949573,0.139180912270026,0.296024599881755,0.29169190707340803,0.139997338827815,0.340910302457463,0.278401632114477,0.11096427147231198,0.416323553949573,-0.371652175847883,0.416323553949573,49
IRO1ABDI0004,لابراتوارداروسازي‌__دكترعبيدي‌,0.0023281412178789997,0.011607611413676,0.04459131892403799,0.312932423447227,0.039145161506547003,-0.017363527449262,-0.018399086554186,0.044928676986687004,0.062441378790891004,-0.061431752778190005,0.032438568365659996,0.061688328310379,-0.17942002602340199,0.026427609824786,0.405499950958126,-0.033748368138935,-0.617843387676946,0.081365928213069,0.09823775633870802,0.165305993385038,0.049547884821540995,0.006011823800181999,0.109581545123886,-0.00046719991174300006,0.048186560580517,0.064201699781812,0.06322050381927201,0.06854521277730699,0.063821677811287,0.125527347303811,0.036071373755606005,0.058892157648002,0.050500048282732,0.09225175672241802,0.023589977026403003,0.180534745722451,0.06628272319487,0.056607249043399005,0.22917117656412303,0.04963940522408201,0.148319140390121,0.064270052009863,0.066227728256679,0.137731860848439,0.057164792033714,0.266903755072061,-0.017313432969195998,0.019669583017039,0.04030238288982701,0.09909541521392999,0.055509210553591,0.13809012659376302,0.039695132526638,0.12205053825865401,0.036812694545937996,0.125404638392548,0.14275707450721803,-0.0009005637022060001,-0.044520399648588005,0.13954128062826998,-0.0021845945376890003,0.405499950958126,-0.617843387676946,-0.617843387676946,12
